artist_id,artist_albums,artist_fans
1346538,22,476
297975,3,127
297985,16,5126
5278734,9,330
1346580,3,104
1346584,210,327
1608730,4,148
298023,4,11913
298025,0,18
298039,45,1667
298040,47,87
1049198,7,22946
9735230,5,196
2657351,0,211
8686668,0,54
10259564,1,20
8686700,3,882
560238,1,42
8424572,0,63
1084544,12,575
5803138,0,116
3181701,1,485
298129,13,13893
298133,9,97065
298135,2,225
1346712,2,78
5803161,0,0
5803162,0,12
298143,18,86824
5803170,0,26
298165,5,822
298179,1,126
298182,2,116
298183,17,43137
560328,2,408
298187,7,749
560341,8,73738
298200,42,2623
1346778,1,9
298207,2,1201
298210,158,1617
7113971,0,123
1346814,13,188
1346826,30,300
5278988,0,343
1049241,0,1604
298263,38,5989
560413,2,196
1608997,8,125
1346855,8,8738
560436,0,190
298296,22,12034
298301,1,45
1346880,3,167
3706181,3,50
3444041,7,29
1346890,7,1502
5541196,1,89
1609043,2,3
298326,2,108
9473372,2,211
560482,7,1592
3968381,21,30122
6851971,6,62
8686980,3,27
8686994,8,512
298402,0,1131
298403,9,971
298405,10,824
298421,0,83
9473462,2,537
298423,0,2
298422,0,1
4230586,0,1
9211322,1,11
2133441,14,9308
1347014,5,661
9473492,0,1
298452,0,127
9473494,0,7
9473498,0,3
1084891,56,191
9473500,0,1
9473502,0,30
11308510,1,0
5541344,3,133
9473504,0,3
6065634,6,107
9473512,0,4
9473514,0,16
9473516,0,0
9473518,0,8
298493,16,243
298500,17,16270
11308548,0,0
9473542,0,26
9473544,0,3
9473546,1,12
3182091,1,1
9473548,0,85
1347085,1,182
9473550,0,0
9473552,0,2
1347092,2,23
3182101,2,13909
298518,1,107
1347100,4,1193
298536,9,319
4754985,5,10237
3968561,32,5211904
5017146,1,17
5017148,1,330
298558,0,1115
298562,28,26050
10784326,1,78
1347144,28,427
9211480,5,120
5803611,0,50
7114333,2,4
5803619,1,360
298595,10,48
298604,12,1210
11046510,1,34
298608,9,27902
298609,22,20735
1609373,4,33
1347230,55,1165
1347234,1,173
1085097,9,928
8687276,5,14
298683,4,775
9998012,1,29
298688,13,20
298689,3,92
1347273,38,631
298703,7,60
298705,439,260801
8425170,13,41653
1347283,1,2
298717,9,6
5541610,3,0
1609469,11,22633
1347333,1,335
560902,11,15313
9211658,1,2
1085197,1,77
5541646,2,35
1347352,1,30
560930,9,101
560932,37,5589
298792,77,2334
560949,10,666
560955,3,4083
560962,1,3842
1609539,27,224
560966,13,54596
3968841,7,8393
298850,6,30128
4755299,1,7
1609581,4,33
1609582,0,77
1085300,5,20
1347448,2,878
1347457,5,82
561031,12,9878
561032,9,3836
5541771,1,21
823184,12,2011
561042,2,435
5279635,194,46
298900,6,90
823191,26,10889
5803934,15,1088
4755358,14,267
561056,2,293
1347489,4,32822
298914,10,17
7638950,7,467
3182511,11,299
11046834,1,76
7114677,0,642
5541813,5,560
298948,1,89
298954,22,22824
298956,15,5127
5541837,3,2356
298959,2,285
298968,22,14371
1347548,5,4
298975,3,24
561122,6,14871
298980,1,2
8425446,2,278
298982,1,119
561128,23,2624
298985,9,18327
561137,10,234
298994,13,125
299006,1,155
299017,5,419
5804049,7,19
299027,6,151
1347604,0,253
299038,0,666
6852639,21,278
4493347,0,23936
299044,12,6157
5541925,5,67
6852643,1,98
3182631,2,1225
561210,1,63
299071,145,10
561217,0,316
1085507,25,8029
4755536,2,756
823379,2,1492
561236,38,787
4755547,114,186
823389,2,4
299111,13,58703
4231276,277,59
299117,9,102678
823415,5,23
3182711,3,599
4231291,7,5094
1085567,31,934
299136,9,6235
561281,12,3822
299140,22,5599
299144,4,7
823434,6,47
6066316,5,17
561296,4,1061
299158,1,136
299163,7,618
561311,42,206
561313,8,392
1085605,1,1
299178,6,3074
5279915,10,3166
3182771,1,338
1609908,15,712
823475,0,96
4493493,8,1365
1347764,1,175
1347769,74,15
8425674,5,711
4755675,4,74
561371,28,12025
823521,2,175
561388,8,9507
1347822,2,82
299247,20,273
4231416,6,552
4231417,5,1301
299261,5,8
4231422,0,826
10785028,0,3
1347852,0,37
5017872,2,360
299283,1,4
299294,1,8
10785056,6,15
8425764,0,459
1347881,1,303
1347884,46,124
5017904,7,256
299314,0,1196
1347904,24,4
299331,3,151
823620,1,138
6328644,1,2
1610054,3,803
5017924,15,55
823621,3,42
1085769,9,65
823626,0,64
823624,1,54
561483,0,88
823628,0,612
1347917,2,85
1347919,19,507
1347920,4,213
1347921,14,791
1347923,6,267
299353,10,107
561498,12,47
5017950,2,2045
1610090,2,24
299373,15,16029
1347955,4,117
299391,38,75
299392,2,276
9212288,1,16004
5017991,1,332
1347981,15,390
561556,23,5618
823701,7,145
8163734,3,179
1347990,10,344
299426,0,72
1610151,5,622
561576,2,65
1348013,7,12094
7901614,2,2
823731,1,24
4231603,0,72
6328766,1,115
5542343,17,384505
1348043,5,449
7115213,3,79
5804493,7,4675
1348047,2,3
299489,12,13614
1610213,0,0
1348072,1,6
299511,17,209
299515,157,6315
1610248,27,155
299534,41,489
5542418,3,1853
5542423,7,237728
7434,1,5121
561704,8,17766
5280302,1,1123
7440,35,106
5018170,0,128
299584,1,84
1086020,6,18
7115353,1,0
4493921,5,5706
299619,0,2453
10261108,0,1
1348218,1,9
9998972,1,23
1348222,3,152
4756106,489,622
299665,41,1706
299666,2,464
5018258,10,1547
4756118,0,539
299673,1,15
9474716,3,235
299692,26,1074
11309740,0,0
5018287,17,12100
1348271,5,318
823987,16,19768
299706,2,15
1348285,4,888
299710,7,2661
299712,26,18283
1610435,500,29
5280452,1,533
299718,9,13150
561877,3,1174
299744,12,9553
1610472,7,3641
5018345,2,8
6329070,10,17178
5018355,1,551
299764,2,522
299765,6,2898
299769,3,73
4756220,0,206
1086206,3,137
299775,9,768
824071,5,459
9999112,2,2
299789,12,2586
4494097,6,1200
10261270,3,3217
5280534,1,1187
299800,4,2289
6853403,11,17586
1610524,17,15211
5804829,1,26
561950,1,79
299807,18,2762
299810,3,993
1610530,2,285
299815,9,5710
1348392,35,27
4756268,17,1789
1610542,4,9
299828,6,283
299831,1,176
561977,12,3991
11047740,1,5
5542721,2,127
1348420,16,3300
5542726,0,13
5542729,0,3
3183441,10,20888
10261342,0,5
8950626,1,4
1610595,11,61
10261358,0,2
5018481,0,5
3445621,7,17
5542775,7,1437
7504,3,356
10261376,0,8
824193,12,233
5280643,4,1120
299908,6,258
4756358,10,12278
1348489,2,63
1610634,21,1446
299915,38,5610
4756364,0,5
299920,8,42
10261394,0,3
299927,1,4
5018522,1,10
1348510,290,165
824223,2,220
1610655,2,55
299938,0,29
5018530,27,57
562090,1,285
5280684,3,187
824237,2,19
562102,22,4256
562103,10,9824
299969,30,1228
299972,6,101
562125,3,453
3445711,1,1
299985,7,113
3970001,3,314
5542870,15,3718
1348567,1,390
299992,13,101730
299994,2,25
299998,6,617
10523617,1,176
9475042,1,78
300003,19,890
300010,14,357
9999346,3,1738
300024,7,4234
300028,6,154814
9737214,1,84
7530,2,593
6591490,2,51
300036,9,205
1348616,6,11879
7532,5,260
300043,14,1162
7533,29,24419
300046,17,3881
1348622,1,2
824338,15,567
6853651,5,14
824341,1,11
8688664,2,148
824348,8,1153
7115805,1,73
824351,10,10552
300066,2,5726
1348647,2,113
300075,2,480
6853677,1,19
300077,4,1370
5280816,2,13
1086515,2,17
9999412,5,332
5542965,2,61
300091,1,1739
7902268,1,19
824380,1,1071
7115841,12,481
7377988,4,670
300101,7,332
5018698,3,458
1872971,1,292
562268,20,61
6591582,1,1
562272,6,31
7902306,3,73
6067298,1,315
10376080,0,2
562297,6,107
8950906,8,273
5018752,0,3
7378058,7,32
1348748,2,260
8688786,6,79
5018772,53,4343
300182,25,328
8688802,2,47
1610918,1,168
824491,11,405
10261686,4,310
300218,6,262
7378114,7,126
562378,10,1338
5018839,14,61873
7902432,48,380
5018849,4,6
4494561,2,63
1348833,2,284
1610984,6,358
2659561,4,68
300266,2,2916
300265,15,15713
824553,6,700
7902444,0,9
7902458,0,14
300291,3,1640
300296,3,4619
824592,10,2569
300307,8,273
562455,8,1211
10786076,1,2
4494623,13,1635222
300323,12,33146
562468,3,1329
300329,23,1932
5543215,2,3
4756784,22,300
4756795,13,1232
300349,15,306
5543230,1,162
4756800,0,900
300357,18,18554
300363,3,18
1086809,1,1164
8688988,0,382
1348957,0,1
6853981,1,15
4756832,3,58
824676,5,55078
300404,8,400
1611132,107,379
300413,5,128
1611138,1,453
1611141,13,1128
300431,4,4584
300433,75,513
1873301,0,41689
1611158,1,6748
789162,1,7
300458,12,741
6067632,3,191
1611187,5,2616
5543354,18,3
824763,0,606
824769,2,828
300490,11,2638
300491,23,593
300496,0,6341
5543386,12,34
300507,13,6939
1611229,2,72
4756966,50,429
5543403,8,7
6067696,2,10
1611252,27,1345
300536,7,409
824825,4,13840
824829,3,1133
300558,6,90
824847,6,133
1087010,0,3
8689204,3,1726
1349175,8,1198
5805624,2,96
4494908,0,328
4494909,0,102
300613,0,8
5543518,7,98
1349214,6,2360
300641,10,102
1349229,10,577
824943,1,2615
6329968,0,1
4494969,7,1187
1611391,0,766
1611393,8,270
1087109,3,0
300681,7,358
300683,3,877
300686,11,13942
1349267,0,0
562836,12,456
562839,3,9354
1349272,2,430
1611429,49,1871
1087142,9,574
1611432,44,1483
1611435,1,197
5281451,1,519
5805749,4,12
1349310,0,27
1611455,13,2
825031,2,178
300749,17,128
1349334,0,1095
1349341,0,2919
300772,2,20
789225,5,4
562928,5,462
7640828,2,418
1611520,0,322
4495106,2,424
5805827,4,1616
300813,9,5072
1349403,1,520
300829,6,1911
1349405,2,597
5281588,0,243
1349438,0,468
6068036,8,115795
1349457,0,0
1873751,26,5164
1349478,0,491
1349479,3,1686
300908,21,1580
6068084,0,375
563066,3,788
300927,7,56
5019520,0,11
5019523,0,2
300933,42,12690
300934,18,197
1611658,1,3109
7903114,2,49
5543820,0,17
8689552,4,3855
1611664,8,1731
1611689,7,1369
1611691,0,28
10524597,0,3
4233151,0,1
6068162,8,3083
1611728,0,473
1611731,0,42
7641046,11,311
5806062,7,15
1349615,11,4985
301040,2,148
1611765,2,1337
1611766,2,432
1611767,0,3
1349628,1,182
1611773,57,4903
4495357,4,45
1611776,6,17
1349641,4,769
301073,10,338
1087516,3,144
10000416,1,6
4495398,4,46987
1087530,6,248
4495402,12,10
6592556,1,8
301103,3,265
301104,1,171
1349680,7,3754
1611834,5,135
1349700,1,157
1087559,15,9
301129,3,55
1349707,12,2568
1349708,8,3420
301133,0,6
5281878,12,5939
1349728,4,1188
7903334,1,10
11049064,2,14
1611889,4,1102
1611898,7,468
7903358,4,8
4495494,3,4677
7116941,4,138
1349774,0,4405
4495511,3,1124
4495513,18,194364
10786972,0,17
4495517,0,2566
10786978,0,0
6854825,1,33688
1349811,4,2290
5282003,4,2233
4495584,1,1024
301285,5,755
1612005,0,8
10787050,2,52
301294,2,456
1349876,0,423
301301,11,882
563447,4,1607
5282049,17,6
1349893,6,776
301327,38,310
10524943,1,2
1349906,6,1108
1349908,10,142
1349915,2,150
9214238,1,143
1349922,2,16
1349932,2,456
6854957,5,1286
301356,15,711
1349935,4,206
301361,6,110
301363,2,66
7117115,1,341
1349949,1,130
1349961,9,9
563530,13,9334
4757854,2,20
4757857,1,463
301410,10,8117
5020003,1,2
4757858,3,7781
4757864,15,130737
1350001,12,1138
563569,48,1190
4757893,13,51
789359,1,541
4757896,4,8271
11311496,2,21
4495762,6,212
1087896,2,1
4757913,3,221
301470,24,3833
301473,3,55
301474,3,315
563622,3,1025
301486,0,303
1350066,26,400
11311542,3,27
563653,63,8945
1612240,0,9
1612249,0,25
4495839,6,96
7117281,0,41
4757992,1,241
10525171,2,230
563707,15,77137
301563,34,114
301575,31,176
1612298,4,411
1350158,1,278
563726,15,3399
563727,5,721
1612306,10,3369
4758036,1,5
1350171,3,522
1350172,9,6884
7903776,3,327
1612338,7,2696
2136631,1,713
563778,11,1003
301638,15,739
301643,115,306
6855243,1,112
301647,7,285
301656,41,6
7641696,269,17
301665,181,3549
301690,11,1577
301692,2,1388
4233854,0,1
301695,1,137
1088140,15,39379
1088146,0,0
301718,3,1246
301726,12,8656
1612447,5,985
563882,18,416248
1088173,3,192
301748,13,3074
4496057,1,37
826043,0,118082
1350335,6,369197
1350336,1,4537
4233926,4,1167
1088200,0,230
301774,7,406
301777,4,165
1612498,19,147
5020374,9,360
1612510,171,12
5806824,0,73
6068968,0,0
5806829,13,3286
1874671,3,420
4233968,4,46530
4233970,0,3628
4233977,0,2570
563962,5,1313
2136831,1,1571
1350399,12,1468
6855427,2,3
4758276,3,13558
1612551,2,2147
10525449,1,12
1350411,2,100
6593294,6,1024
563984,2,131
301851,2,2962
5020444,4,8322
301854,10,2776
5806893,0,57
5806894,0,2
564021,3,11
4234040,13,72159
301885,1,1549
301887,26,879
4496192,18,4
1350469,6,949
1088335,17,933
4758360,8,3835
4758364,9,3203
2399071,16,12
3447651,5,266
301924,20,132
10525539,2,2
301926,18,563
1612647,1,785
1612648,0,187
5806953,0,7
301946,57,19
4234110,5,204
1612675,0,15
1612676,0,74
1874821,29,329
1612677,0,8
3709831,3,0
564105,9,9218
6855561,2,526
4234124,17,306
1612686,38,241
301969,9,84
301971,1,0
301974,7,10269
301976,5,5
301981,2,34
11312034,1,21
2137001,0,4351
564142,2,3
564151,11,303
5282743,4,306
1612733,13,35203
1874881,27,26781
826305,2,51
564169,4,251
1612745,3,248
564176,6,38
2661331,0,1729
5282774,11,15
302044,1,10
4234209,1,20
1088483,25,921
302083,29,35
5282821,81,415
302101,174,349
5282838,1,85
4496414,1,184
5807141,2,12
4496423,1,94
302126,89,158
826422,10,48
4496441,2,512
4496443,6,1634
1612862,1,25
302146,23,959
7904336,7,8563
5020752,2,41
826448,38,9
1350744,9,1759
4496484,1,139
826469,123,196
826471,19,303
826473,40,6149
10263660,0,3
1088630,31,22
1612921,5,1532
826506,5,4435
2137231,20,851087
1350804,62,18
2661601,7,672
564455,5,85
302322,1,416
5020915,15,8105
3185911,36,11669
5545207,3,35
1350906,16,4
5545222,8,380
5545224,5,54
4496650,4,5101
5545227,1,654
1050055,3,73
4496675,5,531
1350959,84,132
1350960,2,28
1350961,19,226
9215280,1,3
6331704,3,2
1350971,1,80
1350978,12,5
1350983,2,1233
1350989,1,15
302417,11,103
1350998,74,6150
1351006,294,3184
6331744,0,1
4496739,8,8292
302435,3,191
1351012,15,38
5545318,3,60
302439,6,426
1351018,20,6300
1351019,1,378
1351021,8,824
1351022,373,1016
1351023,461,3647
10263922,8,15750
1351026,28,103
1351028,7,17
4758901,7,609
1351030,19,185
1351031,3,27
4496761,10,2984
1875321,1,2
4496767,11,1281
1351040,1,18
1351042,122,907
9739650,1,337
302468,4,35
1088898,6,249
1351043,39,177
1088905,6,3589
5807507,0,3
826774,7,52372
7642532,6,8166
1351078,36,9786
302504,2,16
1351090,3,3623
1875381,99,5039
1351094,8,10
302519,32,43
1351096,162,247
826805,1,603
3972541,13,49069
1351107,3,2851
4234697,0,2853
4496844,1,873
1351129,46,23400
5545440,5,56
9739756,5,44
1351149,168,3310
7118319,18,20148
1351152,0,61
4759031,3,107
4234745,0,12
8691202,1,346
5283350,6,38
826908,9,13697
302621,8,87
5283366,8,235258
302636,1,763
3710511,10,49
2137661,79,5661
5283389,0,821
1351236,4,263
1351239,9,91
5283399,4,818
1351241,4,750
1351242,3,113
1351244,6,263
1351245,13,16361
3710541,10,9
5283410,1,40
1351254,15,137
4496983,0,7
1351257,0,29
1351261,0,113
1351264,0,28
1351266,0,127
7380580,34,1519
1351273,0,34
4497003,8,1060
7380590,4,183
1351283,0,24
4497019,14,13098
1351292,1,44
1351304,1,1
1351306,1,80
1351312,0,29
1351313,0,437
302739,48,2432
1351316,0,23
5283477,2,725
1351319,3,249
1351321,0,20
1050133,1,21
5283483,5,1214
6332060,15,78
6069916,19,33955
1351323,2,6
1351327,0,20
1351328,0,34
1351329,1,15
1351331,0,8
302756,28,342
1351332,0,1
5807781,1,49
1351336,1,23
1351339,0,47
1351340,0,60
9477810,1,506
1351346,3,117
1351350,1,151
302781,2,150
302782,1,57
827073,10,478
302788,31,19813
1089225,5,88
1351375,0,5
1351376,0,1
1351379,1,172
1351380,2,178
1351381,3,624
1351391,0,85
302815,5,1030
4759264,7,33631
1351393,3,1613
827112,10,5113
302827,5,198
1351403,1,399
564974,0,222
302831,9,1059
564975,3,6705
5545716,6,229
827129,3,22
302846,6,59
8953604,0,10
4497168,4,3662
302891,3,376
5545773,3,7685
1351470,0,3
302894,18,275
5545776,0,155
302904,8,370
827197,6,250
302919,16,1042
5807944,2,1
6070090,2,1844
302922,14,23789
7905098,4,68
2924371,1,2
302932,5,2329
302933,2,360
7118683,7,1179
827230,0,18
302945,3,1069
565089,3,246
1613669,3,38
1613671,0,75
565098,1,30
565099,0,15
3972971,28,32195
1613675,0,40
1613674,0,4
1613676,0,1
1613684,1,14
5021559,4,62
565118,6,8178
302975,8,630
5283719,0,2051
302993,15,576
2662291,4,0
1613720,2,25
1613724,1,777
1613725,2,791
1351584,1,63
5808049,0,43
1613750,39,6
303031,150,3639
303033,1,338
5283772,6,628
1351613,3,3
827326,26,7339
6070208,0,306
5283778,9,511
1351620,8,189
1351632,0,1
303056,8,1213
1351640,2,26
10264540,12,4303
8691682,1,5072
827371,7,1380
1351675,0,520
5545985,8,3285
3973121,28,7039
827395,3,3445
303105,8,20
303109,2,815
1613841,2,398
7381012,0,0
5021724,46,112072
303136,1,105
1351718,1,1491
1089582,2,6080
827442,10,235
303156,8,320
5808186,4,5
7118907,3,3640
303165,9,134
827455,3,136
5546048,2,211
5546049,1,2221
7118915,8,386
1613892,2,2060
1613900,13,21091
1351757,0,12
303191,37,377
1351776,0,10
1351800,1,258
4235390,0,1
1351809,0,48
1351810,4,429
1351811,3,5483
1351812,0,68
1351813,0,7
1351814,0,35
1351815,0,102
565384,8,226
1351817,2,261
1351818,0,30
1351816,0,35
827543,5,766
303256,2,1109
303257,57,3613
4497561,6,2063
1634,11,8968
6332572,13,3319
4497565,0,17
1351841,4,157
5546153,5,5
5808308,0,0
303286,10,15
565439,3,0
565446,8,32
1089741,13,7062
565454,7,113
303311,9,11
565464,3,0
1351897,10,430
1351902,0,337
1351904,4,3459
1089767,1,1
303342,102,8302
4235504,0,694
4235507,9,19956
4759810,2,7
1089795,6,49
11051270,1,23
1614093,5,65
303382,36,61
10264862,22,293
303393,0,24
303400,27,34
565552,10,289
565553,12,588
565557,3,546
1351992,9,91
4235595,0,4
303437,0,18
1352015,4,23
9216360,3,214
565609,17,3
1352049,30,739888
1352051,8,179
10002804,1,10
1352060,30,1960
8217,5,380
1352065,3,5
7905666,2,13
1352066,3,689
1352068,7,5401
10002824,4,1425
1352081,2,297
565652,5,345
2662811,5,54
565663,1,10
5546400,3,112
1352097,28,1405304
1614243,26,56
1352100,15,6288
10002854,0,13
10789286,0,30
9478568,0,117
10789290,0,2
10789294,0,1
8954302,0,28
303554,9,589
1090004,1,2
5022165,6,638
1614295,18,6882
10265048,5,90
1352159,11,33
1090034,0,5801
6857207,14,23985
5546496,1,64
303629,6,14
303633,6,1014
303634,41,95
303635,12,931
303636,4,54
303637,1,1813
5546516,2,200
303639,2,3642
303641,5,125
303642,14,2803
303643,1,467
303644,2,100
303645,5,384
5284382,3,5581
303647,1,13
5546525,10,521
303649,2,519
303648,3,150
1614371,4,411
303652,5,580
303653,1,19
565790,0,739
303655,148,4192
1614376,0,25
303669,8,8002
303670,4,4248
5808693,58,147
5808699,3,987
1352252,1,4
303675,4,68
1352257,2,308
303691,0,185
303694,8,310
3711581,5,4772
303712,79,4390
6857317,6,6
303718,17,10774
1090151,4,24
565873,18,39016
8954482,19,2
303740,0,33
303754,15,51603
5808785,21,1795
5808789,1,1
1352344,41,83
565916,11,560
1352350,0,9
6595234,7,47
565934,6,87
303791,6,26
8168116,0,136
4235957,0,4
3187391,12,1360
5546695,2,273
9216716,2,2018
9478868,1,124
303829,5,8
